ID_Customer|Cod_Prod|Cod_Fecha|Socio_Demo_01|Socio_Demo_02|Socio_Demo_03|Socio_Demo_04|Socio_Demo_05
A0003680|0704|2014-09|4|5|5|2|0
A0003680|2302|2010-06|4|5|5|2|0
A0003680|2601|2010-12|4|5|5|2|0
A0003680|2704|2010-12|4|5|5|2|0
A0003680|9991|2011-04|4|5|5|2|0
A0003680|9993|2011-04|4|5|5|2|0
A0003680|0301|2005-09|4|5|5|2|0
A0003681|0201|2013-09|4|5|1|1|0
A0003681|0601|2013-09|4|5|1|1|0
A0003682|0301|2011-01|3|5|2|2|0
A0003682|0601|1994-03|3|5|2|2|0
A0003682|2302|2007-02|3|5|2|2|0
A0003682|0201|2007-10|3|5|2|2|0
A0003683|0201|2010-06|3|5|3|1|0
A0003683|9993|2011-03|3|5|3|1|0
A0003683|9991|2011-03|3|5|3|1|0
A0003683|2704|2000-03|3|5|3|1|0
A0003683|2302|2001-05|3|5|3|1|0
A0003683|0601|1997-02|3|5|3|1|0
A0003683|2301|2016-05|3|5|3|1|0
A0003683|0301|1997-12|3|5|3|1|0
A0003684|0301|2016-03|3|5|3|2|0
A0003684|0601|2012-07|3|5|3|2|0
A0003684|0704|2014-01|3|5|3|2|0
A0003684|1802|2010-12|3|5|3|2|0
A0003684|0201|2012-09|3|5|3|2|0
A0003685|0601|2015-05|3|5|1|1|0
A0003686|0301|2000-09|3|5|3|1|1
A0003686|0601|1989-07|3|5|3|1|1
A0003686|1011|2011-08|3|5|3|1|1
A0003686|1017|2005-06|3|5|3|1|1
A0003686|9992|2015-02|3|5|3|1|1
A0003686|2707|2015-08|3|5|3|1|1
A0003686|2704|2004-07|3|5|3|1|1
A0003686|2702|2014-06|3|5|3|1|1
A0003686|2601|2014-06|3|5|3|1|1
A0003686|2302|2015-02|3|5|3|1|1
A0003686|2106|2014-06|3|5|3|1|1
A0003687|0601|1991-11|3|5|5|2|1
A0003687|1805|2011-10|3|5|5|2|1
A0003687|2302|2010-11|3|5|5|2|1
A0003687|0201|2007-08|3|5|5|2|1
A0003687|2503|2012-08|3|5|5|2|1
A0003687|9991|2011-03|3|5|5|2|1
A0003687|9992|2015-02|3|5|5|2|1
A0003687|9993|2011-03|3|5|5|2|1
A0003687|2501|2012-08|3|5|5|2|1
A0003687|0301|2012-03|3|5|5|2|1
A0003688|0201|2008-08|3|5|2|2|0
A0003688|0301|2010-05|3|5|2|2|0
A0003688|0601|1991-12|3|5|2|2|0
A0003689|2106|2011-04|3|5|3|2|0
A0003689|2302|2009-05|3|5|3|2|0
A0003689|0201|2015-06|3|5|3|2|0
A0003689|0601|2009-05|3|5|3|2|0
A0003690|9993|2011-06|2|5|3|2|0
A0003690|1401|2007-11|2|5|3|2|0
A0003690|9991|2011-06|2|5|3|2|0
A0003690|0201|2007-09|2|5|3|2|0
A0003690|0601|1987-02|2|5|3|2|0
A0003690|2301|2009-06|2|5|3|2|0
A0003691|0301|2013-07|4|5|2|1|1
A0003691|0704|2014-09|4|5|2|1|1
A0003691|2103|2006-02|4|5|2|1|1
A0003691|9992|2015-02|4|5|2|1|1
A0003691|0201|2016-01|4|5|2|1|1
A0003691|0601|1978-01|4|5|2|1|1
A0003692|0601|1993-10|5|5|1|2|0
A0003692|0301|2014-04|5|5|1|2|0
A0003693|2501|2007-02|5|5|2|2|0
A0003693|0601|1997-02|5|5|2|2|0
A0003693|2503|2007-02|5|5|2|2|0
A0003694|2205|2016-11|5|5|3|1|0
A0003694|1011|2016-01|5|5|3|1|0
A0003694|0601|2000-02|5|5|3|1|0
A0003694|0201|2010-01|5|5|3|1|0
A0003695|0301|1992-12|5|5|2|1|0
A0003695|0601|1991-05|5|5|2|1|0
A0003696|0201|2009-11|4|5|5|1|2
A0003696|0301|2007-07|4|5|5|1|2
A0003696|0601|2007-04|4|5|5|1|2
A0003696|0704|2014-11|4|5|5|1|2
A0003696|0706|2016-03|4|5|5|1|2
A0003697|0301|1996-08|4|5|2|1|0
A0003697|0601|2001-02|4|5|2|1|0
A0003697|9991|2013-09|4|5|2|1|0
A0003697|9993|2013-09|4|5|2|1|0
A0003698|0601|1977-01|5|5|2|1|0
A0003699|0201|2013-08|5|5|2|2|0
A0003699|0301|2013-06|5|5|2|2|0
A0003699|0601|2004-12|5|5|2|2|0
A0003699|1801|2014-06|5|5|2|2|0
A0003699|2501|2013-11|5|5|2|2|0
A0003699|2503|2013-11|5|5|2|2|0
A0003700|0201|2009-02|5|5|3|2|0
A0003700|0301|2006-10|5|5|3|2|0
A0003700|0601|2011-01|5|5|3|2|0
A0003700|2202|2014-09|5|5|3|2|0
A0003701|0301|2008-03|5|5|3|2|0
A0003701|0601|1981-01|5|5|3|2|0
A0003701|0706|2015-08|5|5|3|2|0
A0003701|1011|2015-08|5|5|3|2|0
A0003702|2302|2012-10|5|5|3|1|0
A0003702|2401|1996-09|5|5|3|1|0
A0003702|0704|2015-12|5|5|3|1|0
A0003702|0601|2014-01|5|5|3|1|0
A0003702|0301|1989-09|5|5|3|1|0
A0003702|0201|2012-08|5|5|3|1|0
A0003703|1801|2015-12|5|5|4|2|0
A0003703|2501|2003-01|5|5|4|2|0
A0003703|2503|2003-01|5|5|4|2|0
A0003703|9991|2011-04|5|5|4|2|0
A0003703|9993|2011-04|5|5|4|2|0
A0003703|0601|1999-06|5|5|4|2|0
A0003703|0704|2013-12|5|5|4|2|0
A0003703|0301|1999-08|5|5|4|2|0
A0003704|0601|1995-10|4|5|1|1|3
A0003704|1011|2013-03|4|5|1|1|3
A0003704|2301|2016-05|4|5|1|1|3
A0003704|2302|2008-09|4|5|1|1|3
A0003704|9992|2015-12|4|5|1|1|3
A0003704|0201|2008-09|4|5|1|1|3
A0003704|0301|2000-03|4|5|1|1|3
A0003705|0601|1987-06|5|5|2|2|0
A0003706|0601|1986-06|5|5|3|1|0
A0003706|0301|1975-09|5|5|3|1|0
A0003707|2302|2016-04|5|5|3|2|0
A0003707|0301|1995-06|5|5|3|2|0
A0003707|0601|1988-10|5|5|3|2|0
A0003707|2301|2016-08|5|5|3|2|0
A0003707|0801|1999-07|5|5|3|2|0
A0003707|2102|2010-12|5|5|3|2|0
A0003707|1011|2011-01|5|5|3|2|0
A0003708|0801|2007-08|3|5|1|2|0
A0003708|1306|2012-10|3|5|1|2|0
A0003708|1802|2007-08|3|5|1|2|0
A0003708|2501|2007-08|3|5|1|2|0
A0003708|2503|2007-08|3|5|1|2|0
A0003708|0301|2007-08|3|5|1|2|0
A0003708|0601|1980-01|3|5|1|2|0
A0003709|0301|2008-06|3|5|2|2|0
A0003709|2704|2007-10|3|5|2|2|0
A0003710|9993|2012-06|3|5|2|2|0
A0003710|0201|2009-02|3|5|2|2|0
A0003710|0301|2012-10|3|5|2|2|0
A0003710|0601|1999-06|3|5|2|2|0
A0003710|2302|2015-07|3|5|2|2|0
A0003710|2601|2014-09|3|5|2|2|0
A0003710|2704|2014-09|3|5|2|2|0
A0003710|9991|2012-06|3|5|2|2|0
A0003711|0201|2008-09|3|5|2|2|0
A0003711|0301|2004-11|3|5|2|2|0
A0003711|0601|1991-02|3|5|2|2|0
A0003711|2302|2010-01|3|5|2|2|0
A0003711|9991|2011-03|3|5|2|2|0
A0003711|9993|2011-03|3|5|2|2|0
A0003712|0201|2015-07|3|5|3|1|0
A0003712|0301|2002-01|3|5|3|1|0
A0003712|0601|2003-02|3|5|3|1|0
A0003712|9991|2011-08|3|5|3|1|0
A0003712|9993|2011-08|3|5|3|1|0
A0003712|2302|2007-03|3|5|3|1|0
A0003713|0201|2010-09|3|5|1|1|0
A0003713|0301|2011-07|3|5|1|1|0
A0003713|0601|1991-11|3|5|1|1|0
A0003713|2302|2013-08|3|5|1|1|0
A0003713|9991|2012-05|3|5|1|1|0
A0003713|9993|2012-05|3|5|1|1|0
A0003714|0201|2014-02|3|5|1|1|3
A0003714|9991|2014-02|3|5|1|1|3
A0003714|9992|2015-10|3|5|1|1|3
A0003714|9993|2014-02|3|5|1|1|3
A0003714|2602|2014-03|3|5|1|1|3
A0003714|0301|2014-03|3|5|1|1|3
A0003714|0601|1992-02|3|5|1|1|3
A0003714|1306|2016-12|3|5|1|1|3
A0003714|1307|2012-10|3|5|1|1|3
A0003714|2302|2016-01|3|5|1|1|3
A0003714|0102|2014-03|3|5|1|1|3
A0003714|2503|2006-10|3|5|1|1|3
A0003714|2501|2006-10|3|5|1|1|3
A0003715|0704|2013-06|2|5|3|1|0
A0003715|2301|2013-04|2|5|3|1|0
A0003715|2302|2008-09|2|5|3|1|0
A0003715|9991|2013-12|2|5|3|1|0
A0003715|9993|2013-12|2|5|3|1|0
A0003715|0201|2014-11|2|5|3|1|0
A0003715|0601|1991-11|2|5|3|1|0
A0003716|2704|2005-10|4|5|2|2|0
A0003716|2106|2012-10|4|5|2|2|0
A0003716|0601|1997-04|4|5|2|2|0
A0003716|0301|2005-12|4|5|2|2|0
A0003716|0201|2015-02|4|5|2|2|0
A0003717|9991|2012-02|3|5|2|2|0
A0003717|9993|2012-02|3|5|2|2|0
A0003717|2202|2004-01|3|5|2|2|0
A0003717|2302|2001-05|3|5|2|2|0
A0003717|0601|1982-07|3|5|2|2|0
A0003717|0301|2014-01|3|5|2|2|0
A0003718|0201|2010-05|3|5|1|1|0
A0003718|0301|1996-04|3|5|1|1|0
A0003718|0601|2005-11|3|5|1|1|0
A0003718|2704|2010-09|3|5|1|1|0
A0003718|1013|2010-08|3|5|1|1|0
A0003719|0201|2007-04|3|5|5|1|3
A0003719|0301|2005-09|3|5|5|1|3
A0003719|0601|2016-11|3|5|5|1|3
A0003719|0706|2014-05|3|5|5|1|3
A0003719|2701|2005-09|3|5|5|1|3
A0003719|2704|2006-04|3|5|5|1|3
A0003719|9993|2011-05|3|5|5|1|3
A0003719|9992|2015-02|3|5|5|1|3
A0003719|9991|2011-05|3|5|5|1|3
A0003720|9993|2011-04|3|5|5|1|0
A0003720|2601|2008-02|3|5|5|1|0
A0003720|2302|2005-11|3|5|5|1|0
A0003720|0601|2005-11|3|5|5|1|0
A0003720|0301|2006-05|3|5|5|1|0
A0003720|9991|2011-04|3|5|5|1|0
A0003720|0201|2005-11|3|5|5|1|0
A0003721|0601|2006-10|3|5|1|2|0
A0003722|0201|2006-03|3|5|3|2|0
A0003722|0301|2007-12|3|5|3|2|0
A0003722|0601|2017-01|3|5|3|2|0
A0003722|1011|2013-03|3|5|3|2|0
A0003722|2205|2016-02|3|5|3|2|0
A0003722|2301|2016-05|3|5|3|2|0
A0003722|2302|2015-02|3|5|3|2|0
A0003722|2704|2012-03|3|5|3|2|0
A0003722|2601|2013-12|3|5|3|2|0
A0003723|0601|1999-10|5|5|2|2|0
A0003723|2501|2006-03|5|5|2|2|0
A0003723|2503|2006-03|5|5|2|2|0
A0003723|0301|1992-12|5|5|2|2|0
A0003724|0301|2012-09|5|5|3|1|0
A0003724|0601|1996-07|5|5|3|1|0
A0003724|2205|2015-12|5|5|3|1|0
A0003724|2302|2010-06|5|5|3|1|0
A0003724|9991|2011-03|5|5|3|1|0
A0003724|9993|2011-03|5|5|3|1|0
A0003725|0201|2015-10|4|5|3|2|0
A0003725|0601|1992-06|4|5|3|2|0
A0003725|2302|2001-05|4|5|3|2|0
A0003726|0201|2013-02|4|5|2|2|3
A0003726|0301|2007-01|4|5|2|2|3
A0003726|0601|1979-01|4|5|2|2|3
A0003726|2205|2014-08|4|5|2|2|3
A0003726|9991|2011-03|4|5|2|2|3
A0003726|9992|2015-06|4|5|2|2|3
A0003726|9993|2011-03|4|5|2|2|3
A0003727|0201|2009-11|3|5|5|1|2
A0003727|0601|2007-06|3|5|5|1|2
A0003727|1001|2016-06|3|5|5|1|2
A0003727|1011|2010-10|3|5|5|1|2
A0003727|1013|2007-11|3|5|5|1|2
A0003727|2302|2014-04|3|5|5|1|2
A0003727|2601|2011-10|3|5|5|1|2
A0003727|2701|2013-10|3|5|5|1|2
A0003727|2704|2016-10|3|5|5|1|2
A0003727|0301|2001-11|3|5|5|1|2
A0003727|9992|2015-02|3|5|5|1|2
A0003728|9992|2016-06|3|5|5|2|2
A0003728|9993|2011-03|3|5|5|2|2
A0003728|0201|2009-12|3|5|5|2|2
A0003728|0301|2004-02|3|5|5|2|2
A0003728|0601|2009-12|3|5|5|2|2
A0003728|2201|2016-05|3|5|5|2|2
A0003728|2202|2013-09|3|5|5|2|2
A0003728|2205|2012-10|3|5|5|2|2
A0003728|2302|2014-10|3|5|5|2|2
A0003728|2401|2016-05|3|5|5|2|2
A0003728|9991|2011-03|3|5|5|2|2
A0003729|9991|2011-04|3|5|3|1|0
A0003729|9993|2011-04|3|5|3|1|0
A0003729|0301|2004-02|3|5|3|1|0
A0003729|1011|2014-07|3|5|3|1|0
A0003729|2302|2001-05|3|5|3|1|0
A0003729|2601|2014-07|3|5|3|1|0
A0003729|2701|2014-07|3|5|3|1|0
A0003729|2704|2007-04|3|5|3|1|0
A0003729|2705|2015-06|3|5|3|1|0
A0003729|0201|2012-01|3|5|3|1|0
A0003729|0601|2003-12|3|5|3|1|0
A0003730|0201|2011-03|3|5|4|1|0
A0003730|0601|1995-02|3|5|4|1|0
A0003730|2302|2010-08|3|5|4|1|0
A0003730|9991|2011-04|3|5|4|1|0
A0003730|9993|2011-04|3|5|4|1|0
A0003731|0301|1999-06|3|5|5|1|0
A0003731|0601|1996-11|3|5|5|1|0
A0003731|1020|2015-05|3|5|5|1|0
A0003731|2302|2013-03|3|5|5|1|0
A0003731|2601|2014-01|3|5|5|1|0
A0003731|2701|2014-01|3|5|5|1|0
A0003731|2705|2013-07|3|5|5|1|0
A0003731|9991|2014-06|3|5|5|1|0
A0003731|9993|2014-06|3|5|5|1|0
A0003732|0301|2010-09|3|5|2|2|0
A0003732|9993|2011-04|3|5|2|2|0
A0003732|9991|2011-04|3|5|2|2|0
A0003732|0601|1993-02|3|5|2|2|0
A0003733|0301|2011-08|2|5|2|1|0
A0003733|0201|2009-06|2|5|2|1|0
A0003733|0601|1997-11|2|5|2|1|0
A0003733|2302|2011-04|2|5|2|1|0
A0003733|9991|2011-10|2|5|2|1|0
A0003733|9993|2011-10|2|5|2|1|0
A0003734|2301|2008-10|2|5|2|1|0
A0003734|2501|2015-01|2|5|2|1|0
A0003734|2503|2015-01|2|5|2|1|0
A0003734|9991|2015-09|2|5|2|1|0
A0003734|9993|2015-09|2|5|2|1|0
A0003734|0201|2010-05|2|5|2|1|0
A0003734|0601|1991-04|2|5|2|1|0
A0003735|0601|2007-05|5|5|3|2|0
A0003735|2302|2013-12|5|5|3|2|0
A0003735|0704|2015-03|5|5|3|2|0
A0003735|2205|2014-01|5|5|3|2|0
A0003735|0201|2007-05|5|5|3|2|0
A0003735|2501|2003-01|5|5|3|2|0
A0003735|2503|2003-01|5|5|3|2|0
A0003735|0301|1995-03|5|5|3|2|0
A0003736|0601|1996-06|3|5|2|1|0
A0003736|0301|2006-12|3|5|2|1|0
A0003737|0301|2011-05|3|5|3|1|0
A0003737|0601|2008-04|3|5|3|1|0
A0003737|2302|2013-10|3|5|3|1|0
A0003737|2602|2013-09|3|5|3|1|0
A0003738|2704|2008-01|3|5|3|2|0
A0003738|0201|2005-11|3|5|3|2|0
A0003738|0301|2008-08|3|5|3|2|0
A0003738|0601|1980-01|3|5|3|2|0
A0003738|1011|2012-06|3|5|3|2|0
A0003738|2204|2011-01|3|5|3|2|0
A0003738|2205|2016-03|3|5|3|2|0
A0003738|2301|2016-05|3|5|3|2|0
A0003738|2302|2005-05|3|5|3|2|0
A0003738|2602|2015-03|3|5|3|2|0
A0003739|9993|2011-05|3|5|1|2|0
A0003739|9991|2011-05|3|5|1|2|0
A0003739|0201|2012-10|3|5|1|2|0
A0003739|0301|2007-10|3|5|1|2|0
A0003739|0601|2006-03|3|5|1|2|0
A0003739|2302|2014-10|3|5|1|2|0
A0003739|2601|2010-06|3|5|1|2|0
A0003739|2602|2016-02|3|5|1|2|0
A0003739|2704|2006-04|3|5|1|2|0
A0003739|2705|2010-06|3|5|1|2|0
A0003740|0201|2007-06|3|5|2|1|3
A0003740|0601|1991-12|3|5|2|1|3
A0003740|2302|2012-04|3|5|2|1|3
A0003740|9992|2017-01|3|5|2|1|3
A0003741|0201|2007-09|5|5|3|2|0
A0003741|0301|1991-12|5|5|3|2|0
A0003741|0601|2004-02|5|5|3|2|0
A0003741|0704|2014-05|5|5|3|2|0
A0003741|2202|2014-03|5|5|3|2|0
A0003741|2205|2001-05|5|5|3|2|0
A0003741|2301|2016-05|5|5|3|2|0
A0003741|2302|2009-06|5|5|3|2|0
A0003741|2401|1996-09|5|5|3|2|0
A0003741|2601|2005-01|5|5|3|2|0
A0003742|0201|2008-09|3|5|3|1|3
A0003742|0301|2000-07|3|5|3|1|3
A0003742|0601|1983-12|3|5|3|1|3
A0003742|9993|2011-03|3|5|3|1|3
A0003742|2106|2011-12|3|5|3|1|3
A0003742|2205|2009-10|3|5|3|1|3
A0003742|2301|2016-05|3|5|3|1|3
A0003742|2302|2011-02|3|5|3|1|3
A0003742|2601|2005-12|3|5|3|1|3
A0003742|2704|2001-12|3|5|3|1|3
A0003742|9991|2011-03|3|5|3|1|3
A0003742|9992|2015-02|3|5|3|1|3
A0003742|1011|2010-04|3|5|3|1|3
A0003743|1013|2012-06|3|5|2|1|1
A0003743|2302|2013-04|3|5|2|1|1
A0003743|9991|2014-04|3|5|2|1|1
A0003743|9992|2015-07|3|5|2|1|1
A0003743|9993|2014-04|3|5|2|1|1
A0003743|0301|1997-03|3|5|2|1|1
A0003743|0601|1997-02|3|5|2|1|1
A0003744|0201|2016-04|3|5|2|2|0
A0003744|0601|2005-04|3|5|2|2|0
A0003744|2302|2005-04|3|5|2|2|0
A0003744|9991|2016-05|3|5|2|2|0
A0003744|9993|2016-05|3|5|2|2|0
A0003745|9993|2013-02|3|5|1|1|1
A0003745|0601|1996-10|3|5|1|1|1
A0003745|1013|2013-04|3|5|1|1|1
A0003745|9991|2013-02|3|5|1|1|1
A0003745|9992|2015-02|3|5|1|1|1
A0003746|0201|2006-11|3|5|3|1|0
A0003746|0601|2009-07|3|5|3|1|0
A0003746|2302|2014-04|3|5|3|1|0
A0003746|9993|2011-04|3|5|3|1|0
A0003746|9991|2011-04|3|5|3|1|0
A0003747|0301|2006-06|3|5|2|2|0
A0003747|0601|2012-01|3|5|2|2|0
A0003747|2601|2007-01|3|5|2|2|0
A0003747|9991|2011-03|3|5|2|2|0
A0003747|9993|2011-03|3|5|2|2|0
A0003747|2704|2007-01|3|5|2|2|0
A0003748|0601|2012-05|3|5|2|2|0
A0003748|2302|2013-12|3|5|2|2|0
A0003748|2601|2005-04|3|5|2|2|0
A0003748|9991|2014-02|3|5|2|2|0
A0003748|9993|2014-02|3|5|2|2|0
A0003748|0201|2009-10|3|5|2|2|0
A0003748|0301|2002-05|3|5|2|2|0
A0003749|0301|2008-05|3|5|2|1|0
A0003749|9993|2011-03|3|5|2|1|0
A0003749|0601|2003-10|3|5|2|1|0
A0003749|9991|2011-03|3|5|2|1|0
A0003750|2705|2016-08|3|5|3|2|0
A0003750|2707|2016-07|3|5|3|2|0
A0003750|9991|2015-05|3|5|3|2|0
A0003750|9993|2015-05|3|5|3|2|0
A0003750|0201|2013-09|3|5|3|2|0
A0003750|0301|2004-04|3|5|3|2|0
A0003750|0601|2000-07|3|5|3|2|0
A0003750|2302|2015-12|3|5|3|2|0
A0003750|2601|2016-08|3|5|3|2|0
A0003751|0601|2004-04|3|5|2|2|0
A0003751|2302|2014-10|3|5|2|2|0
A0003751|9991|2014-10|3|5|2|2|0
A0003751|9993|2014-10|3|5|2|2|0
A0003752|0201|2007-07|2|5|2|1|0
A0003752|0301|2014-09|2|5|2|1|0
A0003752|0601|2007-06|2|5|2|1|0
A0003752|2302|2009-10|2|5|2|1|0
A0003753|0201|2007-11|2|5|3|2|0
A0003753|0301|2013-04|2|5|3|2|0
A0003753|2301|2005-09|2|5|3|2|0
A0003753|2302|2011-10|2|5|3|2|0
A0003753|9991|2012-11|2|5|3|2|0
A0003753|9993|2012-11|2|5|3|2|0
A0003753|0601|1995-01|2|5|3|2|0
A0003754|0301|2005-04|4|5|1|1|0
A0003754|0601|1994-06|4|5|1|1|0
A0003754|9992|2015-02|4|5|1|1|0
A0003755|0601|2005-11|3|5|2|1|0
A0003755|2301|2016-05|3|5|2|1|0
A0003755|2302|2009-11|3|5|2|1|0
A0003755|9991|2012-06|3|5|2|1|0
A0003755|9993|2012-06|3|5|2|1|0
A0003755|0201|2005-11|3|5|2|1|0
A0003755|0301|2006-02|3|5|2|1|0
A0003756|0601|2000-07|3|5|4|1|3
A0003756|0201|2006-07|3|5|4|1|3
A0003756|2601|2015-09|3|5|4|1|3
A0003756|1804|2008-09|3|5|4|1|3
A0003756|2302|2016-10|3|5|4|1|3
A0003756|0301|1998-02|3|5|4|1|3
A0003756|2705|2015-09|3|5|4|1|3
A0003756|9992|2015-02|3|5|4|1|3
A0003756|1011|2016-01|3|5|4|1|3
A0003757|2205|2015-09|3|5|2|1|3
A0003758|9993|2011-04|3|5|3|1|0
A0003758|0201|2015-10|3|5|3|1|0
A0003758|0301|2004-01|3|5|3|1|0
A0003758|0601|2014-12|3|5|3|1|0
A0003758|1011|2013-09|3|5|3|1|0
A0003758|1801|2007-08|3|5|3|1|0
A0003758|2302|2013-07|3|5|3|1|0
A0003758|2601|2005-01|3|5|3|1|0
A0003758|2704|2004-01|3|5|3|1|0
A0003758|9991|2011-04|3|5|3|1|0
A0003759|0601|2004-02|3|5|3|1|0
A0003759|0301|2008-03|3|5|3|1|0
A0003759|0201|2006-11|3|5|3|1|0
A0003759|2704|2008-01|3|5|3|1|0
A0003759|1013|2011-12|3|5|3|1|0
A0003760|2301|2016-05|3|5|2|1|0
A0003760|2302|2006-03|3|5|2|1|0
A0003760|2602|2016-11|3|5|2|1|0
A0003760|9991|2012-08|3|5|2|1|0
A0003760|9993|2012-08|3|5|2|1|0
A0003760|0601|1989-05|3|5|2|1|0
A0003760|2205|2014-11|3|5|2|1|0
A0003760|0301|2003-02|3|5|2|1|0
A0003760|0201|2006-03|3|5|2|1|0
A0003761|0201|2009-12|3|5|3|1|3
A0003761|0601|2009-12|3|5|3|1|3
A0003761|1804|2010-07|3|5|3|1|3
A0003761|9991|2016-09|3|5|3|1|3
A0003761|9993|2016-09|3|5|3|1|3
A0003761|2302|2011-05|3|5|3|1|3
A0003762|0201|2012-01|4|5|3|1|0
A0003762|0301|2013-06|4|5|3|1|0
A0003762|0601|1998-06|4|5|3|1|0
A0003762|0704|2016-02|4|5|3|1|0
A0003762|0706|2013-01|4|5|3|1|0
A0003762|1011|2004-04|4|5|3|1|0
A0003763|0201|2007-05|3|5|3|2|2
A0003763|0301|2006-09|3|5|3|2|2
A0003763|0601|1982-10|3|5|3|2|2
A0003763|2205|2017-01|3|5|3|2|2
A0003763|2401|2006-07|3|5|3|2|2
A0003763|2602|2012-01|3|5|3|2|2
A0003763|9992|2015-02|3|5|3|2|2
A0003764|0201|2010-07|3|5|3|1|0
A0003764|0301|2010-11|3|5|3|1|0
A0003764|2302|2010-11|3|5|3|1|0
A0003764|2301|2016-05|3|5|3|1|0
A0003764|2205|2016-09|3|5|3|1|0
A0003764|0601|2010-06|3|5|3|1|0
A0003765|2704|1999-04|3|5|5|1|0
A0003765|9991|2011-03|3|5|5|1|0
A0003765|9993|2011-03|3|5|5|1|0
A0003765|1011|2004-04|3|5|5|1|0
A0003765|0301|1999-04|3|5|5|1|0
A0003765|2601|2005-03|3|5|5|1|0
A0003765|0601|2009-04|3|5|5|1|0
A0003765|0201|2009-04|3|5|5|1|0
A0003766|0601|1987-01|3|5|4|2|0
A0003766|0704|2014-03|3|5|4|2|0
A0003766|2302|2002-05|3|5|4|2|0
A0003766|9991|2011-03|3|5|4|2|0
A0003766|9993|2011-03|3|5|4|2|0
A0003767|2205|2015-09|2|5|3|1|0
A0003767|2301|2016-05|2|5|3|1|0
A0003767|2302|2010-12|2|5|3|1|0
A0003767|0201|2010-12|2|5|3|1|0
A0003767|0301|2011-03|2|5|3|1|0
A0003767|0601|2010-09|2|5|3|1|0
A0003768|0201|2012-03|2|5|2|1|0
A0003768|2302|2012-03|2|5|2|1|0
A0003768|0601|1991-11|2|5|2|1|0
A0003768|0301|2012-03|2|5|2|1|0
A0003769|2704|1999-09|4|5|3|2|0
A0003769|0201|2013-05|4|5|3|2|0
A0003769|0301|1999-10|4|5|3|2|0
A0003769|2302|2012-02|4|5|3|2|0
A0003769|2601|2004-10|4|5|3|2|0
A0003769|0601|1978-01|4|5|3|2|0
A0003770|2705|2015-09|3|5|3|2|0
A0003770|9991|2012-03|3|5|3|2|0
A0003770|9992|2015-02|3|5|3|2|0
A0003770|9993|2012-03|3|5|3|2|0
A0003770|0201|2014-10|3|5|3|2|0
A0003770|0301|2001-03|3|5|3|2|0
A0003770|0601|2007-03|3|5|3|2|0
A0003770|1001|2015-09|3|5|3|2|0
A0003770|1011|2011-02|3|5|3|2|0
A0003770|2201|2016-12|3|5|3|2|0
A0003770|2302|2016-06|3|5|3|2|0
A0003770|2601|2013-03|3|5|3|2|0
A0003770|2704|2001-04|3|5|3|2|0
A0003771|2503|2015-02|3|5|3|1|0
A0003771|2602|2008-08|3|5|3|1|0
A0003771|0601|1985-10|3|5|3|1|0
A0003771|1307|2015-03|3|5|3|1|0
A0003771|1309|2015-03|3|5|3|1|0
A0003771|1311|2015-02|3|5|3|1|0
A0003771|1805|2005-04|3|5|3|1|0
A0003771|2501|2015-02|3|5|3|1|0
A0003771|0201|2010-07|3|5|3|1|0
A0003771|1304|2015-03|3|5|3|1|0
A0003771|0301|2010-10|3|5|3|1|0
A0003772|0201|2014-12|3|5|2|2|0
A0003772|0301|2004-01|3|5|2|2|0
A0003772|0601|1992-01|3|5|2|2|0
A0003772|2302|2015-05|3|5|2|2|0
A0003772|2601|2013-04|3|5|2|2|0
A0003772|2705|2013-04|3|5|2|2|0
A0003772|9991|2011-12|3|5|2|2|0
A0003772|9993|2011-12|3|5|2|2|0
A0003773|0301|2006-08|3|5|2|1|1
A0003773|0601|1998-06|3|5|2|1|1
A0003774|0201|2011-09|3|5|3|1|0
A0003774|0301|2011-12|3|5|3|1|0
A0003774|0601|1979-01|3|5|3|1|0
A0003774|1013|2010-11|3|5|3|1|0
A0003774|2205|2007-10|3|5|3|1|0
A0003775|0301|2004-05|3|5|3|2|0
A0003775|0601|2003-10|3|5|3|2|0
A0003775|2301|2016-05|3|5|3|2|0
A0003775|2302|2014-06|3|5|3|2|0
A0003775|2704|2004-04|3|5|3|2|0
A0003775|9991|2011-07|3|5|3|2|0
A0003775|9993|2011-07|3|5|3|2|0
A0003775|0201|2003-10|3|5|3|2|0
A0003776|0301|2007-03|3|5|2|1|0
A0003776|0601|2003-01|3|5|2|1|0
A0003776|2601|2007-03|3|5|2|1|0
A0003776|0201|2009-10|3|5|2|1|0
A0003777|0301|1992-06|4|5|2|2|0
A0003777|0601|1986-12|4|5|2|2|0
A0003778|2704|2004-07|3|5|3|2|3
A0003778|0201|2008-01|3|5|3|2|3
A0003778|0301|2004-06|3|5|3|2|3
A0003778|2601|2005-07|3|5|3|2|3
A0003778|1011|2015-09|3|5|3|2|3
A0003778|1020|2015-06|3|5|3|2|3
A0003778|2302|2013-11|3|5|3|2|3
A0003778|0601|2001-05|3|5|3|2|3
A0003779|0601|1977-01|4|5|1|1|0
A0003779|1013|2016-09|4|5|1|1|0
A0003780|9993|2011-05|3|5|5|2|0
A0003780|0601|1982-12|3|5|5|2|0
A0003780|0201|2006-09|3|5|5|2|0
A0003780|0301|2008-02|3|5|5|2|0
A0003780|0704|2016-09|3|5|5|2|0
A0003780|1011|2010-12|3|5|5|2|0
